id,stat_id,when_recorded,humidity,temperature,pressure
92948,1,"2019-03-25 15:54:11",87.14,22.34,898.33
92949,1,"2019-03-25 16:04:41",86.9,22.86,898.33
92950,1,"2019-03-25 16:15:11",85.26,23.42,898.45
92951,1,"2019-03-25 16:25:41",82.87,23.57,898.38
92952,1,"2019-03-25 16:36:11",82.09,23.43,898.37
92953,1,"2019-03-25 16:46:41",81.66,23.88,898.27
92954,1,"2019-03-25 16:57:11",75.09,26.3,898.31
92955,1,"2019-03-25 17:07:41",79.08,24.38,898.59
92956,1,"2019-03-25 17:18:11",81.07,24.18,898.47
92957,1,"2019-03-25 17:28:41",82.85,23.1,898.45
92958,1,"2019-03-25 17:39:12",85.98,22.45,898.7
92959,1,"2019-03-25 17:49:42",87.05,22.32,898.58
92960,1,"2019-03-25 18:00:12",87.29,22.13,898.65
92961,1,"2019-03-25 18:10:42",88.04,21.89,898.83
92962,1,"2019-03-25 18:21:12",88.36,21.82,899.03
92963,1,"2019-03-25 18:31:39",88.16,21.84,899.09
92964,1,"2019-03-25 18:42:09",88.56,21.71,899.25
92965,1,"2019-03-25 18:52:39",88.72,21.59,899.34
92966,1,"2019-03-25 19:03:09",88.89,21.61,899.48
92967,1,"2019-03-25 19:13:40",88.57,21.37,899.63
92968,1,"2019-03-25 19:24:10",89.22,21.22,899.75
92969,1,"2019-03-25 19:34:40",89.34,21.29,899.86
92970,1,"2019-03-25 19:45:10",89.28,21.26,899.92
92971,1,"2019-03-25 19:55:40",89.42,21.18,899.93
92972,1,"2019-03-25 20:06:10",89.06,21.14,900.1
92973,1,"2019-03-25 20:16:40",89.05,21.05,900.15
92974,1,"2019-03-25 20:27:10",88.99,20.9,900.26
92975,1,"2019-03-25 20:37:40",89.29,20.87,900.34
92976,1,"2019-03-25 20:48:10",89.39,20.85,900.47
92977,1,"2019-03-25 20:58:40",89.09,20.85,900.53
92978,1,"2019-03-25 21:09:10",89.39,20.77,900.71
92979,1,"2019-03-25 21:19:40",89.18,20.74,900.72
92980,1,"2019-03-25 21:30:10",89.86,20.79,900.77
92981,1,"2019-03-25 21:40:40",89.74,20.92,900.6
92982,1,"2019-03-25 21:51:10",89.8,20.98,900.65
92983,1,"2019-03-25 22:01:40",89.52,21.01,900.65
92984,1,"2019-03-25 22:12:10",89.53,20.86,900.59
92985,1,"2019-03-25 22:22:40",89.68,20.79,900.54
92986,1,"2019-03-25 22:33:10",89.34,20.59,900.59
92987,1,"2019-03-25 22:43:40",89.79,20.5,900.52
92988,1,"2019-03-25 22:54:10",89.86,20.52,900.43
92989,1,"2019-03-25 23:04:40",89.5,20.4,900.37
92990,1,"2019-03-25 23:15:10",90.09,20.4,900.3
92991,1,"2019-03-25 23:25:40",90.22,20.52,900.16
92992,1,"2019-03-25 23:36:10",90.18,20.6,900.14
92993,1,"2019-03-25 23:46:40",90.03,20.62,900.1
92994,1,"2019-03-25 23:57:10",90.12,20.53,899.98
92995,1,"2019-03-26 00:07:36",90.1,20.55,900.21
92996,1,"2019-03-26 00:18:06",90.04,20.55,900.15
92997,1,"2019-03-26 00:28:36",89.85,20.53,900.14
92998,1,"2019-03-26 12:53:39",63.79,27.99,0.0
92999,1,"2019-03-26 13:04:09",59.21,29.3,899.07
93000,1,"2019-03-26 13:14:39",55.38,31.53,898.87
93001,1,"2019-03-26 13:25:09",59.86,29.01,898.89
93002,1,"2019-03-26 13:35:39",63.73,27.86,898.7
93003,1,"2019-03-26 13:46:09",63.84,27.99,898.76
93004,1,"2019-03-26 13:56:39",61.44,28.45,898.74
93005,1,"2019-03-26 14:07:09",60.6,29.72,898.58
93006,1,"2019-03-26 14:17:39",56.92,30.58,898.47
93007,1,"2019-03-26 14:28:09",54.37,31.56,898.4
93008,1,"2019-03-26 14:38:39",57.31,30.31,898.28
93009,1,"2019-03-26 14:49:09",65.76,28.34,897.95
93010,1,"2019-03-26 14:59:39",59.28,29.91,897.83
93011,1,"2019-03-26 15:10:09",55.92,30.46,897.68
93012,1,"2019-03-26 15:20:39",61.73,28.15,897.79
93013,1,"2019-03-26 15:31:09",68.2,26.32,897.71
93014,1,"2019-03-26 15:41:39",78.98,24.1,897.54
93015,1,"2019-03-26 15:52:09",79.82,24.15,897.47
93016,1,"2019-03-26 16:02:39",80.59,24.37,897.46
93017,1,"2019-03-26 16:13:09",73.07,27.83,897.58
93018,1,"2019-03-26 16:23:39",73.0,25.09,897.78
93019,1,"2019-03-26 16:34:09",80.04,23.93,897.6
93020,1,"2019-03-26 16:44:39",80.94,24.07,897.49
93021,1,"2019-03-26 16:55:09",83.23,23.64,897.54
93022,1,"2019-03-26 17:05:39",82.26,23.62,897.53
93023,1,"2019-03-26 17:16:09",81.82,23.67,897.5
93024,1,"2019-03-26 17:26:39",82.65,23.35,897.44
93025,1,"2019-03-26 17:37:09",85.54,22.56,897.52
93026,1,"2019-03-26 17:47:39",86.92,22.36,897.79
93027,1,"2019-03-26 17:58:10",87.29,22.21,897.81
93028,1,"2019-03-26 18:08:40",88.01,22.1,897.82
93029,1,"2019-03-26 18:19:10",88.18,22.02,897.88
93030,1,"2019-03-26 18:29:40",88.56,21.87,897.97
93031,1,"2019-03-26 18:40:10",88.55,21.75,898.08
93032,1,"2019-03-26 18:50:17",88.57,21.6,898.37
93033,1,"2019-03-26 19:00:47",88.94,21.43,898.59
93034,1,"2019-03-26 19:11:17",89.28,21.42,898.71
93035,1,"2019-03-26 19:21:47",89.46,21.44,898.73
93036,1,"2019-03-26 19:32:17",89.39,21.51,898.79
93037,1,"2019-03-26 19:42:47",89.05,21.43,898.79
93038,1,"2019-03-26 19:53:17",89.28,21.47,898.84
93039,1,"2019-03-26 20:03:47",89.3,21.46,898.84
93040,1,"2019-03-26 20:14:17",89.06,21.38,898.92
93041,1,"2019-03-26 20:24:47",89.15,21.35,898.98
93042,1,"2019-03-26 20:35:17",89.36,21.26,899.16
93043,1,"2019-03-26 20:45:47",89.31,21.25,899.4
93044,1,"2019-03-26 20:56:17",89.14,21.14,899.52
93045,1,"2019-03-26 21:06:47",89.3,21.06,899.71
93046,1,"2019-03-26 21:17:17",89.22,21.0,900.04
93047,1,"2019-03-26 21:27:47",89.54,21.02,900.19
93048,1,"2019-03-26 21:38:18",89.24,21.01,900.33
93049,1,"2019-03-26 21:48:48",89.12,20.95,900.45
93050,1,"2019-03-26 21:59:18",88.91,20.94,900.49
93051,1,"2019-03-26 22:09:48",89.12,20.9,900.48
93052,1,"2019-03-26 22:20:18",88.86,20.85,900.43
93053,1,"2019-03-26 22:30:48",88.8,20.69,900.37
93054,1,"2019-03-26 22:41:18",86.61,20.37,900.33
93055,1,"2019-03-26 22:51:48",86.5,19.98,900.24
93056,1,"2019-03-26 23:02:18",86.07,19.68,900.11
93057,1,"2019-03-26 23:12:48",86.77,19.51,900.26
93058,1,"2019-03-26 23:23:18",88.12,19.66,900.22
93059,1,"2019-03-26 23:33:48",87.93,19.64,900.05
93060,1,"2019-03-26 23:44:18",87.89,19.62,899.89
93061,1,"2019-03-26 23:54:48",88.4,19.64,899.88
93062,1,"2019-03-27 00:05:15",88.66,19.72,899.79
93063,1,"2019-03-27 00:15:45",88.77,19.73,899.7
93064,1,"2019-03-27 00:26:15",88.42,19.73,899.58
93065,1,"2019-03-27 00:36:45",88.71,19.68,899.56
93066,1,"2019-03-27 00:46:53",88.94,19.71,899.42
93067,1,"2019-03-27 00:57:23",89.84,19.9,899.29
93068,1,"2019-03-27 01:07:53",89.95,20.17,899.31
93069,1,"2019-03-27 01:18:23",89.53,20.17,899.17
93070,1,"2019-03-27 01:28:53",89.84,20.26,898.93
93071,1,"2019-03-27 01:39:23",89.93,20.38,898.86
93072,1,"2019-03-27 01:49:53",89.8,20.41,898.77
93073,1,"2019-03-27 02:00:23",89.95,20.44,898.61
93074,1,"2019-03-27 02:10:53",90.04,20.51,898.47
93075,1,"2019-03-27 02:21:23",90.03,20.54,898.3
93076,1,"2019-03-27 02:31:53",90.03,20.54,898.2
93077,1,"2019-03-27 02:42:23",89.88,20.56,898.11
93078,1,"2019-03-27 02:52:53",89.86,20.48,898.14
93079,1,"2019-03-27 03:03:23",90.0,20.56,898.21
93080,1,"2019-03-27 03:13:53",90.06,20.6,898.18
93081,1,"2019-03-27 03:24:23",90.0,20.66,898.09
93082,1,"2019-03-27 03:34:53",89.94,20.68,898.14
93083,1,"2019-03-27 03:45:23",89.92,20.66,898.1
93084,1,"2019-03-27 03:55:53",89.97,20.66,898.18
93085,1,"2019-03-27 04:06:23",89.99,20.69,898.13
93086,1,"2019-03-27 04:16:53",90.07,20.71,898.18
93087,1,"2019-03-27 04:27:23",90.04,20.77,898.19
93088,1,"2019-03-27 04:37:53",89.51,20.6,898.27
93089,1,"2019-03-27 04:48:23",90.0,20.51,898.12
93090,1,"2019-03-27 04:58:53",90.12,20.57,898.26
93091,1,"2019-03-27 05:09:23",90.08,20.65,898.34
93092,1,"2019-03-27 05:19:53",89.92,20.66,898.37
93093,1,"2019-03-27 05:30:23",90.05,20.67,898.53
93094,1,"2019-03-27 05:40:53",90.01,20.7,898.64
93095,1,"2019-03-27 05:51:23",90.09,20.71,898.85
93096,1,"2019-03-27 06:01:53",89.95,20.77,898.81
93097,1,"2019-03-27 06:12:24",89.9,20.75,898.77
93098,1,"2019-03-27 06:22:54",89.96,20.75,898.91
93099,1,"2019-03-27 06:33:24",90.05,20.72,898.97
93100,1,"2019-03-27 06:43:54",90.04,20.75,898.99
93101,1,"2019-03-27 06:54:02",90.0,20.84,899.09
93102,1,"2019-03-27 07:04:32",89.92,21.05,899.1
93103,1,"2019-03-27 07:15:02",90.45,21.31,899.17
93104,1,"2019-03-27 07:25:32",89.5,21.63,899.23
93105,1,"2019-03-27 07:36:02",89.47,21.81,899.37
93106,1,"2019-03-27 07:46:32",89.46,21.84,899.54
93107,1,"2019-03-27 07:57:02",88.97,22.12,899.68
93108,1,"2019-03-27 08:07:32",89.05,22.31,899.89
93109,1,"2019-03-27 08:18:02",88.86,22.5,899.94
93110,1,"2019-03-27 08:28:32",88.38,22.24,900.01
93111,1,"2019-03-27 08:39:02",88.44,22.51,900.19
93112,1,"2019-03-27 08:49:32",87.4,22.7,900.18
93113,1,"2019-03-27 09:00:02",86.97,22.49,900.12
93114,1,"2019-03-27 09:10:32",88.02,22.54,900.47
93115,1,"2019-03-27 09:21:02",86.77,24.22,900.45
93116,1,"2019-03-27 09:31:32",84.69,24.78,900.44
93117,1,"2019-03-27 09:42:02",83.1,25.43,900.29
93118,1,"2019-03-27 09:52:32",77.66,26.2,900.5
93119,1,"2019-03-27 10:03:02",76.14,25.23,900.51
93120,1,"2019-03-27 10:13:32",73.79,28.19,900.39
93121,1,"2019-03-27 10:24:02",70.39,28.73,900.56
93122,1,"2019-03-27 10:34:32",62.8,29.36,900.52
93123,1,"2019-03-27 10:45:02",61.53,30.42,900.23
93124,1,"2019-03-27 10:55:32",58.59,30.76,900.1
93125,1,"2019-03-27 11:06:02",55.51,31.76,899.87
93126,1,"2019-03-27 11:16:32",52.66,32.62,899.96
93127,1,"2019-03-27 11:27:02",52.52,32.21,899.87
93128,1,"2019-03-27 11:37:32",50.2,32.77,899.71
93129,1,"2019-03-27 11:48:02",51.3,32.28,899.53
93130,1,"2019-03-27 11:58:32",49.22,33.42,899.49
93131,1,"2019-03-27 12:09:02",48.81,33.24,899.14
93132,1,"2019-03-27 12:19:32",44.55,34.26,898.96
93133,1,"2019-03-27 12:30:03",44.93,34.24,898.93
93134,1,"2019-03-27 12:40:33",52.32,31.44,898.65
93135,1,"2019-03-27 12:50:40",61.39,29.44,898.37
93136,1,"2019-03-27 13:01:10",56.54,32.59,898.24
93137,1,"2019-03-27 13:11:40",51.46,34.39,898.13
93138,1,"2019-03-27 13:22:10",55.85,32.09,897.99
93139,1,"2019-03-27 13:32:40",53.71,31.9,897.89
93140,1,"2019-03-27 13:43:10",54.39,32.24,897.72
93141,1,"2019-03-27 13:53:40",49.26,34.33,897.6
93142,1,"2019-03-27 14:04:10",43.42,35.72,897.62
93143,1,"2019-03-27 14:14:40",42.75,35.49,897.55
93144,1,"2019-03-27 14:25:10",43.67,35.91,897.34
93145,1,"2019-03-27 14:35:40",46.67,33.4,897.45
93146,1,"2019-03-27 14:46:10",54.96,31.08,897.19
93147,1,"2019-03-27 14:56:40",57.88,30.02,897.01
93148,1,"2019-03-27 15:07:11",56.32,31.39,896.84
93149,1,"2019-03-27 15:17:41",53.25,32.47,897.03
93150,1,"2019-03-27 15:28:11",48.12,33.98,896.95
93151,1,"2019-03-27 15:38:41",50.61,33.64,896.91
93152,1,"2019-03-27 15:49:11",59.73,30.21,896.86
93153,1,"2019-03-27 15:59:41",66.19,28.27,896.83
93154,1,"2019-03-27 16:10:11",70.22,26.93,896.66
93155,1,"2019-03-27 16:20:41",74.04,26.07,896.74
93156,1,"2019-03-27 16:31:11",71.82,27.37,896.51
93157,1,"2019-03-27 16:41:41",71.48,26.76,896.81
93158,1,"2019-03-27 16:52:11",74.29,25.93,896.85
93159,1,"2019-03-27 17:02:41",75.38,25.46,896.67
93160,1,"2019-03-27 17:13:11",75.95,25.57,896.81
93161,1,"2019-03-27 17:23:41",72.36,26.44,896.95
93162,1,"2019-03-27 17:34:11",77.26,24.94,896.95
93163,1,"2019-03-27 17:44:41",79.82,24.64,897.0
93164,1,"2019-03-27 17:55:11",81.76,23.85,896.97
93165,1,"2019-03-27 18:05:41",84.09,23.17,896.78
93166,1,"2019-03-27 18:16:11",85.2,22.87,896.87
93167,1,"2019-03-27 18:26:41",86.05,22.65,896.93
93168,1,"2019-03-27 18:37:11",86.54,22.4,897.07
93169,1,"2019-03-27 18:47:29",87.12,22.22,897.17
93170,1,"2019-03-27 18:57:59",87.58,22.16,897.19
93171,1,"2019-03-27 19:08:29",87.81,22.14,897.16
93172,1,"2019-03-27 19:18:59",87.78,22.08,897.36
93173,1,"2019-03-27 19:29:29",87.86,22.04,897.47
93174,1,"2019-03-27 19:39:59",87.92,22.03,897.58
93175,1,"2019-03-27 19:50:29",88.17,22.0,897.57
93176,1,"2019-03-27 20:00:59",88.35,22.04,897.52
93177,1,"2019-03-27 20:11:29",88.44,22.05,897.66
93178,1,"2019-03-27 20:21:59",88.47,22.15,897.78
93179,1,"2019-03-27 20:32:29",88.22,22.22,897.85
93180,1,"2019-03-27 20:42:59",88.25,22.03,897.97
93181,1,"2019-03-27 20:53:29",88.86,21.84,897.92
93182,1,"2019-03-27 21:03:59",88.96,21.76,897.88
93183,1,"2019-03-27 21:14:29",88.92,21.71,898.14
93184,1,"2019-03-27 21:24:59",89.06,21.63,898.11
93185,1,"2019-03-27 21:35:29",89.15,21.61,898.2
93186,1,"2019-03-27 21:45:59",88.96,21.6,898.33
93187,1,"2019-03-27 21:56:30",89.1,21.55,898.39
93188,1,"2019-03-27 22:07:00",89.09,21.51,898.38
93189,1,"2019-03-27 22:17:30",89.12,21.53,898.41
93190,1,"2019-03-27 22:28:00",88.92,21.59,898.49
93191,1,"2019-03-27 22:28:00",88.92,21.59,898.49
93192,1,"2019-03-27 22:38:30",88.93,21.53,898.43
93193,1,"2019-03-27 22:49:00",89.04,21.57,898.36
93194,1,"2019-03-27 22:59:30",88.77,21.56,898.28
93195,1,"2019-03-27 23:10:00",88.77,21.55,898.2
93196,1,"2019-03-27 23:20:30",88.75,21.59,898.12
93197,1,"2019-03-27 23:31:00",88.36,21.51,898.01
93198,1,"2019-03-27 23:41:30",88.81,21.55,897.84
93199,1,"2019-03-27 23:52:00",88.76,21.58,897.83
93200,1,"2019-03-28 00:02:25",88.73,21.6,897.75
93201,1,"2019-03-28 00:12:55",88.89,21.55,897.74
93202,1,"2019-03-28 00:23:25",88.8,21.59,897.66
93203,1,"2019-03-28 00:33:55",88.83,21.55,897.51
93204,1,"2019-03-28 00:44:25",88.0,21.45,897.48
93205,1,"2019-03-28 00:54:46",88.49,21.41,897.34
93206,1,"2019-03-28 01:05:16",88.86,21.37,897.2
93207,1,"2019-03-28 01:15:46",89.1,21.41,897.01
93208,1,"2019-03-28 01:26:16",89.05,21.45,896.88
93209,1,"2019-03-28 01:36:46",88.67,21.46,896.65
93210,1,"2019-03-28 01:47:16",89.07,21.37,896.58
93211,1,"2019-03-28 01:57:46",88.87,21.41,896.46
93212,1,"2019-03-28 02:08:16",89.1,21.25,896.41
93213,1,"2019-03-28 02:18:46",89.13,21.28,896.31
93214,1,"2019-03-28 02:29:16",86.78,21.03,896.13
93215,1,"2019-03-28 02:39:46",87.9,20.71,895.84
93216,1,"2019-03-28 02:50:16",88.56,20.81,895.86
93217,1,"2019-03-28 03:00:46",89.25,20.94,895.76
93218,1,"2019-03-28 03:11:16",89.16,20.99,895.86
93219,1,"2019-03-28 03:21:46",89.28,21.01,895.89
93220,1,"2019-03-28 03:32:16",88.79,21.06,895.96
93221,1,"2019-03-28 03:42:46",87.75,20.85,895.84
93222,1,"2019-03-28 03:53:16",87.36,20.65,895.84
93223,1,"2019-03-28 04:03:47",87.14,20.55,895.96
93224,1,"2019-03-28 04:14:17",87.22,20.39,895.95
93225,1,"2019-03-28 04:24:47",89.23,20.64,896.04
93226,1,"2019-03-28 04:35:17",89.25,20.77,896.22
93227,1,"2019-03-28 04:45:47",89.21,20.76,896.18
93228,1,"2019-03-28 04:56:17",89.02,20.76,896.14
93229,1,"2019-03-28 05:06:47",89.09,20.8,896.16
93230,1,"2019-03-28 05:17:17",89.09,20.87,896.13
93231,1,"2019-03-28 05:27:47",88.51,20.82,896.25
93232,1,"2019-03-28 05:38:17",88.42,20.68,896.3
93233,1,"2019-03-28 05:48:47",88.76,20.66,896.46
93234,1,"2019-03-28 05:59:17",88.25,20.55,896.5
93235,1,"2019-03-28 06:09:47",89.48,20.57,896.58
93236,1,"2019-03-28 06:20:17",88.24,20.39,896.69
93237,1,"2019-03-28 06:30:47",87.31,20.21,896.72
93238,1,"2019-03-28 06:41:17",87.75,20.17,896.97
93239,1,"2019-03-28 06:51:28",88.21,20.28,896.91
93240,1,"2019-03-28 07:01:58",87.68,20.63,896.79
93241,1,"2019-03-28 07:12:28",88.31,20.81,896.9
93242,1,"2019-03-28 07:22:58",88.04,21.39,897.04
93243,1,"2019-03-28 07:33:28",86.18,22.36,897.01
93244,1,"2019-03-28 07:43:58",85.7,22.92,897.23
93245,1,"2019-03-28 07:54:28",83.69,23.92,897.26
93246,1,"2019-03-28 08:04:58",82.33,24.76,897.33
93247,1,"2019-03-28 08:15:29",80.3,25.16,897.67
93248,1,"2019-03-28 08:25:59",78.72,26.02,897.8
93249,1,"2019-03-28 08:36:29",75.95,26.12,897.95
93250,1,"2019-03-28 08:46:59",72.44,26.02,898.11
93251,1,"2019-03-28 08:57:29",75.64,25.13,898.22
93252,1,"2019-03-28 09:07:59",76.48,25.08,898.18
93253,1,"2019-03-28 09:18:29",77.18,24.98,898.05
93254,1,"2019-03-28 09:28:59",78.15,25.91,898.1
93255,1,"2019-03-28 09:39:29",72.74,26.04,898.17
93256,1,"2019-03-28 09:49:59",78.29,24.17,898.17
93257,1,"2019-03-28 10:00:29",79.66,24.04,897.91
93258,1,"2019-03-28 10:10:59",82.44,24.05,897.77
93259,1,"2019-03-28 10:21:29",82.39,24.73,897.7
93260,1,"2019-03-28 10:31:59",81.83,25.01,897.83
93261,1,"2019-03-28 10:42:29",79.45,25.99,897.6
93262,1,"2019-03-28 10:52:59",78.01,26.28,897.64
93263,1,"2019-03-28 11:03:29",79.42,24.86,897.57
93264,1,"2019-03-28 11:13:59",84.93,23.77,897.5
93265,1,"2019-03-28 11:24:29",84.03,25.79,897.12
93266,1,"2019-03-28 11:34:59",77.3,27.85,897.16
93267,1,"2019-03-28 11:45:29",76.39,27.37,897.09
93268,1,"2019-03-28 11:55:59",75.7,26.63,896.96
93269,1,"2019-03-28 12:06:29",80.8,24.99,896.73
93270,1,"2019-03-28 12:16:59",82.59,25.48,896.48
93271,1,"2019-03-28 12:27:29",78.37,28.16,896.26
93272,1,"2019-03-28 12:37:59",73.12,29.94,896.06
93273,1,"2019-03-28 12:48:08",70.61,29.58,896.08
93274,1,"2019-03-28 12:58:38",66.01,29.77,895.59
93275,1,"2019-03-28 13:09:08",63.36,31.85,895.67
93276,1,"2019-03-28 13:19:38",56.91,35.42,895.28
93277,1,"2019-03-28 13:30:08",54.1,33.34,895.6
93278,1,"2019-03-28 13:40:38",56.37,33.4,895.21
93279,1,"2019-03-28 13:51:08",58.74,30.53,895.08
93280,1,"2019-03-28 14:01:38",67.53,28.06,894.92
93281,1,"2019-03-28 14:12:08",73.13,26.73,894.75
93282,1,"2019-03-28 14:22:38",77.77,25.13,894.77
93283,1,"2019-03-28 14:33:08",80.94,24.43,894.48
93284,1,"2019-03-28 14:43:38",81.12,25.7,894.71
93285,1,"2019-03-28 14:54:08",73.38,27.78,894.59
93286,1,"2019-03-28 15:04:38",65.37,30.17,894.47
93287,1,"2019-03-28 15:15:08",66.06,29.75,894.53
93288,1,"2019-03-28 15:25:38",63.02,30.43,894.24
93289,1,"2019-03-28 15:36:08",72.29,26.77,894.11
93290,1,"2019-03-28 15:46:38",79.11,24.63,894.27
93291,1,"2019-03-28 15:57:08",81.4,23.82,894.64
93292,1,"2019-03-28 15:57:08",81.4,23.82,894.64
93293,1,"2019-03-28 16:07:38",83.74,23.26,894.48
93294,1,"2019-03-28 16:18:08",84.67,23.42,894.47
93295,1,"2019-03-28 16:28:38",84.19,23.78,894.51
93296,1,"2019-03-28 16:39:08",82.34,24.59,894.4
93297,1,"2019-03-28 16:49:38",81.88,24.95,894.36
93298,1,"2019-03-28 17:00:08",75.7,27.97,894.42
93299,1,"2019-03-28 17:10:38",72.48,27.26,894.68
93300,1,"2019-03-28 17:21:08",78.55,25.0,894.83
93301,1,"2019-03-28 17:31:38",82.24,24.02,894.62
93302,1,"2019-03-28 17:42:08",84.57,23.41,894.74
93303,1,"2019-03-28 17:52:38",85.49,23.1,894.95
93304,1,"2019-03-28 18:03:08",86.69,22.83,894.71
93305,1,"2019-03-28 18:13:38",87.22,22.65,894.57
93306,1,"2019-03-28 18:24:08",87.67,22.35,894.53
93307,1,"2019-03-28 18:34:38",88.31,22.17,895.08
93308,1,"2019-03-28 18:45:09",89.0,22.09,895.35
93309,1,"2019-03-28 18:55:37",88.69,22.16,895.44
93310,1,"2019-03-28 19:06:07",88.69,22.17,895.18
93311,1,"2019-03-28 19:16:37",88.42,22.09,895.48
93312,1,"2019-03-28 19:27:07",88.68,22.03,895.8
93313,1,"2019-03-28 19:37:37",88.85,22.09,895.86
93314,1,"2019-03-28 19:48:07",88.99,22.1,896.04
93315,1,"2019-03-28 19:58:37",89.0,22.18,896.41
93316,1,"2019-03-28 20:09:07",88.84,22.24,896.42
93317,1,"2019-03-28 20:19:37",88.86,22.26,896.17
93318,1,"2019-03-28 20:30:07",88.72,22.17,896.47
93319,1,"2019-03-28 20:40:37",89.0,22.08,896.68
93320,1,"2019-03-28 20:51:07",88.8,22.14,896.72
93321,1,"2019-03-28 21:01:37",88.8,22.09,896.74
93322,1,"2019-03-28 21:12:07",88.89,21.92,896.74
93323,1,"2019-03-28 21:22:37",89.44,21.82,896.82
93324,1,"2019-03-28 21:33:07",88.85,21.77,896.99
93325,1,"2019-03-28 21:43:37",89.25,21.43,897.03
93326,1,"2019-03-28 21:54:07",89.16,21.23,897.41
93327,1,"2019-03-28 22:04:37",89.13,21.18,897.81
93328,1,"2019-03-28 22:15:07",89.95,21.32,897.98
93329,1,"2019-03-28 22:25:37",90.41,21.28,898.2
93330,1,"2019-03-28 22:36:07",90.23,21.17,898.16
93331,1,"2019-03-28 22:46:37",88.59,20.69,897.89
93332,1,"2019-03-28 22:57:07",88.75,20.44,897.3
93333,1,"2019-03-28 23:07:37",88.6,20.33,896.63
93334,1,"2019-03-28 23:18:07",88.32,20.26,896.31
93335,1,"2019-03-28 23:28:37",89.15,20.09,896.1
93336,1,"2019-03-28 23:39:07",89.86,19.91,896.28
93337,1,"2019-03-28 23:49:38",89.93,19.76,896.66
93338,1,"2019-03-29 00:00:08",89.32,19.85,896.93
93339,1,"2019-03-29 00:10:32",89.15,19.82,896.83
93340,1,"2019-03-29 00:21:02",89.21,19.82,896.93
93341,1,"2019-03-29 00:31:32",88.32,19.8,897.15
93342,1,"2019-03-29 00:42:02",87.83,19.72,896.45
93343,1,"2019-03-29 00:52:10",87.99,19.58,896.47
93344,1,"2019-03-29 01:02:40",88.04,19.54,895.86
93345,1,"2019-03-29 01:13:10",88.77,19.67,895.55
93346,1,"2019-03-29 01:23:40",89.02,19.7,895.35
93347,1,"2019-03-29 01:34:10",89.4,19.69,895.35
93348,1,"2019-03-29 01:44:40",89.75,19.8,894.96
93349,1,"2019-03-29 01:55:10",89.21,20.26,894.65
93350,1,"2019-03-29 02:05:40",88.58,20.35,894.56
93351,1,"2019-03-29 02:16:10",88.85,20.34,894.73
93352,1,"2019-03-29 02:16:10",88.85,20.34,894.73
93353,1,"2019-03-29 02:26:40",88.59,20.05,895.03
93354,1,"2019-03-29 02:37:10",88.4,20.08,894.85
93355,1,"2019-03-29 02:47:40",88.4,19.92,894.66
93356,1,"2019-03-29 02:58:10",88.12,19.84,894.41
93357,1,"2019-03-29 03:08:41",88.22,19.66,894.38
93358,1,"2019-03-29 03:19:11",89.7,19.49,894.37
93359,1,"2019-03-29 03:29:41",88.73,19.58,894.8
93360,1,"2019-03-29 03:40:11",88.42,19.75,895.19
93361,1,"2019-03-29 03:50:41",89.02,19.67,895.53
93362,1,"2019-03-29 04:01:11",89.92,19.7,895.91
93363,1,"2019-03-29 04:11:41",89.52,19.86,895.88
93364,1,"2019-03-29 04:22:11",88.0,19.85,895.89
93365,1,"2019-03-29 04:32:41",88.69,19.72,895.65
93366,1,"2019-03-29 04:43:11",88.55,19.7,895.53
93367,1,"2019-03-29 04:53:41",89.61,19.67,895.77
93368,1,"2019-03-29 04:53:41",89.61,19.67,895.77
93369,1,"2019-03-29 05:04:11",89.47,19.78,895.76
93370,1,"2019-03-29 05:04:11",89.47,19.78,895.76
93371,1,"2019-03-29 05:04:11",89.47,19.78,895.76
93372,1,"2019-03-29 05:04:11",89.47,19.78,895.76
93373,1,"2019-03-29 05:14:41",89.18,19.9,895.72
93374,1,"2019-03-29 05:14:41",89.18,19.9,895.72
93375,1,"2019-03-29 05:14:41",89.18,19.9,895.72
93376,1,"2019-03-29 05:14:41",89.18,19.9,895.72
93377,1,"2019-03-29 05:25:11",88.77,19.86,895.8
93378,1,"2019-03-29 05:25:11",88.77,19.86,895.8
93379,1,"2019-03-29 05:35:41",88.72,19.75,895.96
93380,1,"2019-03-29 05:46:11",89.37,19.66,895.83
93381,1,"2019-03-29 05:56:41",89.35,19.77,895.86
93382,1,"2019-03-29 06:07:11",88.44,19.72,895.61
93383,1,"2019-03-29 06:17:41",87.93,19.71,895.64
93384,1,"2019-03-29 06:28:11",87.36,19.64,895.82
93385,1,"2019-03-29 06:38:41",87.57,19.61,895.9
93386,1,"2019-03-29 06:50:18",86.16,20.2,896.09
93387,1,"2019-03-29 07:00:48",86.5,20.16,896.27
93388,1,"2019-03-29 07:11:18",87.25,20.14,896.5
93389,1,"2019-03-29 07:21:48",88.57,20.28,896.59
93390,1,"2019-03-29 07:32:18",88.74,20.82,896.63
93391,1,"2019-03-29 07:42:48",87.31,21.33,896.94
93392,1,"2019-03-29 07:53:18",88.56,21.15,896.91
93393,1,"2019-03-29 08:03:48",88.72,21.97,897.14
93394,1,"2019-03-29 08:14:19",84.27,22.44,897.23
93395,1,"2019-03-29 08:24:49",83.09,22.83,897.44
93396,1,"2019-03-29 08:35:19",80.45,23.46,897.45
93397,1,"2019-03-29 08:45:49",79.72,23.71,897.52
